Album,Track,日本語,Romaji,한국어,歌,Singer,가수,作詞,Lyrics,작사,作曲,Compose,작곡,編曲,Arrange,편곡,Release,Link,Category,Note,発音
JIMO-AI Dash!,9,JIMO-AI Dash! (国木田花丸 Solo Ver.),JIMO-AI Dash! (Hanamaru Kunikida Solo Ver.),JIMO-AI Dash! (쿠니키다 하나마루 Solo Ver.),国木田花丸,Hanamaru Kunikida,쿠니키다 하나마루,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/vaXgGIkEb-M,Aqours,,
JIMO-AI Dash!,10,JIMO-AI Dash! (小原鞠莉 Solo Ver.),JIMO-AI Dash! (Mari Ohara Solo Ver.),JIMO-AI Dash! (오하라 마리 Solo Ver.),小原鞠莉,Mari Ohara,오하라 마리,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/yYzVgFeUyMc,Aqours,,
JIMO-AI Dash!,11,JIMO-AI Dash! (黒澤ルビィ Solo Ver.),JIMO-AI Dash! (Ruby Kurosawa Solo Ver.),JIMO-AI Dash! (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/8y3WwM7dbCk,Aqours,,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,1,Pianoforte Monologue,Pianoforte Monologue,Pianoforte Monologue,桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,青木宏憲;廣澤優也,Hironori Aoki;Yuya Hirosawa,아오키 히로노리;히로사와 유야,青木宏憲;廣澤優也,Hironori Aoki;Yuya Hirosawa,아오키 히로노리;히로사와 유야,2020-09-19,https://youtu.be/uHELX9ELRQQ,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,2,君のこころは輝いてるかい？ (桜内梨子 Solo Ver.),Kimi no Kokoro wa Kagayaiteru kai?  (Riko Sakurauchi Solo Ver.),너의 마음은 빛나고 있니? (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,光増ハジメ,Hajime Mitsumasu,미츠마스 하지메,EFFY,EFFY,EFFY,2020-09-19,https://youtu.be/mv1UExMc1_g,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,3,Step! ZERO to ONE (桜内梨子 Solo Ver.),Step! ZERO to ONE (Riko Sakurauchi Solo Ver.),Step! ZERO to ONE (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2020-09-19,https://youtu.be/mv2HKNzX1Uo,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,4,Aqours☆HEROES (桜内梨子 Solo Ver.),Aqours☆HEROES (Riko Sakurauchi Solo Ver.),Aqours☆HEROES (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-09-19,https://youtu.be/lraF25-3tOs,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,5,恋になりたいAQUARIUM (桜内梨子 Solo Ver.),Koi Ni Naritai AQUARIUM (Riko Sakurauchi Solo Ver.),사랑이 되고 싶은 AQUARIUM (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,佐々倉有吾,Yugo Sasakura,사사쿠라 유우고,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-09-19,https://youtu.be/WIbCsaRzQcs,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,6,待ってて愛のうた (桜内梨子 Solo Ver.),Matte Te Ai no Uta (Riko Sakurauchi Solo Ver.),기다려줘 사랑의 노래 (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,2020-09-19,https://youtu.be/0EHPUstvAik,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,7,届かない星だとしても (桜内梨子 Solo Ver.),Todoka Nai Hoshi Da To Shi Te Mo (Riko Sakurauchi Solo Ver.),닿을 수 없는 별이라 해도 (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,宮崎 誠,Makoto Miyazaki,미야자키 마코토,宮崎 誠,Makoto Miyazaki,미야자키 마코토,2020-09-19,https://youtu.be/RpEXfU-fXRc,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,8,HAPPY PARTY TRAIN (桜内梨子 Solo Ver.),HAPPY PARTY TRAIN (Riko Sakurauchi Solo Ver.),HAPPY PARTY TRAIN (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,渡辺拓也,Takuya Watanabe,와타나베 타쿠야,EFFY,EFFY,EFFY,2020-09-19,https://youtu.be/z7H02ftODtw,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,9,SKY JOURNEY (桜内梨子 Solo Ver.),SKY JOURNEY (Riko Sakurauchi Solo Ver.),SKY JOURNEY (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,2020-09-19,https://youtu.be/ZUOKNqmBAfA,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,10,少女以上の恋がしたい (桜内梨子 Solo Ver.),Shojo Ijo no Koi ga Shitai (Riko Sakurauchi Solo Ver.),소녀 이상의 사랑이 하고 싶어 (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,TAKAROT;KOUDAI IWATSUBO,TAKAROT;KOUDAI IWATSUBO,TAKAROT;KOUDAI IWATSUBO,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,2020-09-19,https://youtu.be/o0O6i5RLrBw,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,11,未体験HORIZON (桜内梨子 Solo Ver.),Mitaiken HORIZON (Riko Sakurauchi Solo Ver.),미체험 HORIZON (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎,Kotaro Odaka,오다카 코타로,2020-09-19,https://youtu.be/YepN7DfQ-Qo,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,12,Deep Resonance (桜内梨子 Solo Ver.),Deep Resonance (Riko Sakurauchi Solo Ver.),Deep Resonance (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,桑原 聖(Arte Refact),Satoru Kuwabara(Arte Refact),쿠와바라 사토루(Arte Refact),酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),2020-09-19,https://youtu.be/NsAKNQPdHyQ,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,13,Dance with Minotaurus (桜内梨子 Solo Ver.),Dance with Minotaurus (Riko Sakurauchi Solo Ver.),Dance with Minotaurus (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,増田武史,Takeshi Masuda,마스다 타케시,増田武史,Takeshi Masuda,마스다 타케시,2020-09-19,https://youtu.be/E3GTMBQfWtY,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,14,KOKORO Magic “A to Z” (桜内梨子 Solo Ver.),KOKORO Magic “A to Z” (Riko Sakurauchi Solo Ver.),KOKORO Magic “A to Z” (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2020-09-19,https://youtu.be/9CjYtrIFmuo,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,15,"Wake up, Challenger!! (桜内梨子 Solo Ver.)","Wake up, Challenger!! (Riko Sakurauchi Solo Ver.)","Wake up, Challenger!! (사쿠라우치 리코 Solo Ver.)",桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2020-09-19,https://youtu.be/SdfofZYjdjY,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～,16,PURE PHRASE,PURE PHRASE,PURE PHRASE,桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,山口雄太,Yuta Yamaguchi,야마구치 유타,山口雄太,Yuta Yamaguchi,야마구치 유타,2020-09-19,https://youtu.be/eguOyIWfq1M,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,1,RED GEM WINK,RED GEM WINK,RED GEM WINK,黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2020-09-21,https://youtu.be/qqMhdF3p4ew,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,2,君のこころは輝いてるかい？ (黒澤ルビィ Solo Ver.),Kimi no Kokoro wa Kagayaiteru kai?  (Ruby Kurosawa Solo Ver.),너의 마음은 빛나고 있니? (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,光増ハジメ,Hajime Mitsumasu,미츠마스 하지메,EFFY,EFFY,EFFY,2020-09-21,https://youtu.be/i1HHCg8DvmQ,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,3,Step! ZERO to ONE (黒澤ルビィ Solo Ver.),Step! ZERO to ONE (Ruby Kurosawa Solo Ver.),Step! ZERO to ONE (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2020-09-21,https://youtu.be/Bb_cKNly5-Y,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,4,Aqours☆HEROES (黒澤ルビィ Solo Ver.),Aqours☆HEROES (Ruby Kurosawa Solo Ver.),Aqours☆HEROES (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-09-21,https://youtu.be/tV5P4SXTzGU,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,5,恋になりたいAQUARIUM (黒澤ルビィ Solo Ver.),Koi Ni Naritai AQUARIUM (Ruby Kurosawa Solo Ver.),사랑이 되고 싶은 AQUARIUM (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,佐々倉有吾,Yugo Sasakura,사사쿠라 유우고,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-09-21,https://youtu.be/tjxfyaHEqjg,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,6,待ってて愛のうた (黒澤ルビィ Solo Ver.),Matte Te Ai no Uta (Ruby Kurosawa Solo Ver.),기다려줘 사랑의 노래 (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,2020-09-21,https://youtu.be/yd1rjNg-RHk,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,7,届かない星だとしても (黒澤ルビィ Solo Ver.),Todoka Nai Hoshi Da To Shi Te Mo (Ruby Kurosawa Solo Ver.),닿을 수 없는 별이라 해도 (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,宮崎 誠,Makoto Miyazaki,미야자키 마코토,宮崎 誠,Makoto Miyazaki,미야자키 마코토,2020-09-21,https://youtu.be/JeQM7rRp3qU,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,8,HAPPY PARTY TRAIN (黒澤ルビィ Solo Ver.),HAPPY PARTY TRAIN (Ruby Kurosawa Solo Ver.),HAPPY PARTY TRAIN (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,渡辺拓也,Takuya Watanabe,와타나베 타쿠야,EFFY,EFFY,EFFY,2020-09-21,https://youtu.be/R3pRxEfl-dQ,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,9,SKY JOURNEY (黒澤ルビィ Solo Ver.),SKY JOURNEY (Ruby Kurosawa Solo Ver.),SKY JOURNEY (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,2020-09-21,https://youtu.be/QnOkqXaXBz4,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,10,少女以上の恋がしたい (黒澤ルビィ Solo Ver.),Shojo Ijo no Koi ga Shitai (Ruby Kurosawa Solo Ver.),소녀 이상의 사랑이 하고 싶어 (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,TAKAROT;KOUDAI IWATSUBO,TAKAROT;KOUDAI IWATSUBO,TAKAROT;KOUDAI IWATSUBO,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,2020-09-21,https://youtu.be/BO6LaG7n-N8,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,11,未体験HORIZON (黒澤ルビィ Solo Ver.),Mitaiken HORIZON (Ruby Kurosawa Solo Ver.),미체험 HORIZON (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎,Kotaro Odaka,오다카 코타로,2020-09-21,https://youtu.be/UxiS4_EJa9Q,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,12,Deep Resonance (黒澤ルビィ Solo Ver.),Deep Resonance (Ruby Kurosawa Solo Ver.),Deep Resonance (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,桑原 聖(Arte Refact),Satoru Kuwabara(Arte Refact),쿠와바라 사토루(Arte Refact),酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),2020-09-21,https://youtu.be/25dS72Xtd-k,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,13,Dance with Minotaurus (黒澤ルビィ Solo Ver.),Dance with Minotaurus (Ruby Kurosawa Solo Ver.),Dance with Minotaurus (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,増田武史,Takeshi Masuda,마스다 타케시,増田武史,Takeshi Masuda,마스다 타케시,2020-09-21,https://youtu.be/RYxugxfCpfQ,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,14,KOKORO Magic “A to Z” (黒澤ルビィ Solo Ver.),KOKORO Magic “A to Z” (Ruby Kurosawa Solo Ver.),KOKORO Magic “A to Z” (쿠로사와 루비 Solo Ver.),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2020-09-21,https://youtu.be/uoTQdQ6JNkI,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,15,"Wake up, Challenger!! (黒澤ルビィ Solo Ver.)","Wake up, Challenger!! (Ruby Kurosawa Solo Ver.)","Wake up, Challenger!! (쿠로사와 루비 Solo Ver.)",黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2020-09-21,https://youtu.be/HO2XJx7dILI,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～,16,コットンキャンディえいえいおー！,Cotton Candy Ei-Ei-Oh!,코튼 캔디 에이 에이 오!,黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,TAKAROT,TAKAROT,TAKAROT,TAKAROT,TAKAROT,TAKAROT,2020-09-21,https://youtu.be/wvA6_u808pk,Aqours,Solo Concert Album,
,,空も心も晴れるから (9人Ver),Sora mo Kokoro mo Hareru kara (9nin Ver),하늘도 마음도 맑을 테니까 (9인 Ver),Aqours,Aqours,Aqours,,,,,,,,,,2020-10-07,https://youtu.be/rmBMuC0fdm8,Aqours,Aqours CHRONICLE (2015~2017),
,,元気全開DAY! DAY! DAY! REMIX,Genki Zenkai Day! Day! Day! REMIX,원기전개 DAY! DAY! DAY! REMIX,CYaRon!,CYaRon!,CYaRon!,,,,,,,,,,2021-06-02,https://youtu.be/tMvs02DIKko,Aqours,REMIX,
,,トリコリコPLEASE!! REMIX,Torikoriko PLEASE!! REMIX,토리코리코 PLEASE!! REMIX,AZALEA,AZALEA,AZALEA,,,,,,,,,,2021-06-23,https://youtu.be/4nJpM9BZ6jc,Aqours,REMIX,
,,Strawberry Trapper REMIX,Strawberry Trapper REMIX,Strawberry Trapper REMIX,Guilty Kiss,Guilty Kiss,Guilty Kiss,,,,,,,,,,2021-07-28,https://youtu.be/-ggh4kotDvo,Aqours,REMIX,
